Frame,Time,Box Detected,Box Estimated,Distance Lidar,Distance Estimated,Kalman Error,Kalman Gain,State,Measurement Cov
7,1.324135,[282 260 352 326],"[281, 260, 352, 326]",44.291340000000005,64.2747,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[317.0, 0.0, 293.0, 0.0, 64.27472686767578, 0.0]]"
8,1.3655049999999997,[282 258 353 327],"[281, 258, 352, 326]",43.838584080000004,63.3253,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.9966777563095093, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9966777563095093, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9966777563095093, 0.0]]","[[317.0, 0.0, 292.0033264160156, 0.0, 63.325340270996094, 0.0]]"
9,1.4059339999999998,[282 258 352 326],"[281, 258, 352, 326]",43.838584080000004,64.2716,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.9967049956321716, 0.004942392930388451, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9967049956321716, 0.004942392930388451, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9967049956321716, 0.004942392930388451]]","[[317.0, 0.0, 292.0, -1.6440455510746688e-05, 64.27159881591797, 0.004692241549491882]]"
10,1.4462029999999997,[282 258 353 326],"[281, 258, 352, 326]",43.625329480000005,63.3253,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.9967213273048401, 0.009827989153563976, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9967213273048401, 0.009827989153563976, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9967213273048401, 0.009827989153563976]]","[[317.0, 0.0, 292.0, -1.6140529623953626e-05, 63.32530212402344, -0.004684808198362589]]"
11,1.4865269999999997,"[-1, -1, -1, -1]","[281, 257, 352, 325]",43.625329480000005,63.3206,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.9967213273048401, 0.009827989153563976, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9967213273048401, 0.009827989153563976, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9967213273048401, 0.009827989153563976]]","[[317.0, 0.0, 291.9999694824219, -1.6140529623953626e-05, 63.32061767578125, -0.004684808198362589]]"
12,1.525242,"[-1, -1, -1, -1]","[281, 257, 352, 325]",43.625329480000005,63.3159,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.9967213273048401, 0.009827989153563976, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9967213273048401, 0.009827989153563976, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9967213273048401, 0.009827989153563976]]","[[317.0, 0.0, 291.99993896484375, -1.6140529623953626e-05, 63.31593322753906, -0.004684808198362589]]"
13,1.5634479999999997,"[-1, -1, -1, -1]","[281, 257, 352, 325]",42.93963392,63.3112,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.9967213273048401, 0.009827989153563976, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9967213273048401, 0.009827989153563976, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9967213273048401, 0.009827989153563976]]","[[317.0, 0.0, 291.9999084472656, -1.6140529623953626e-05, 63.311248779296875, -0.004684808198362589]]"
14,1.6079249999999998,"[-1, -1, -1, -1]","[281, 257, 352, 325]",42.93963392,63.3066,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.9967213273048401, 0.009827989153563976, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9967213273048401, 0.009827989153563976, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9967213273048401, 0.009827989153563976]]","[[317.0, 0.0, 291.9998779296875, -1.6140529623953626e-05, 63.30656433105469, -0.004684808198362589]]"
15,1.653273,"[-1, -1, -1, -1]","[281, 257, 352, 325]",42.54593312,63.3019,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.9967213273048401, 0.009827989153563976, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9967213273048401, 0.009827989153563976, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9967213273048401, 0.009827989153563976]]","[[317.0, 0.0, 291.9998474121094, -1.6140529623953626e-05, 63.3018798828125, -0.004684808198362589]]"
16,1.697953,"[-1, -1, -1, -1]","[281, 257, 352, 325]",42.54593312,63.2972,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]","[[0.9967213273048401, 0.009827989153563976, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.9967213273048401, 0.009827989153563976, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.9967213273048401, 0.009827989153563976]]","[[317.0, 0.0, 291.99981689453125, -1.6140529623953626e-05, 63.29719543457031, -0.004684808198362589]]"
