z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,
3.49563598633,3.47988891602,3.25212097168,3.14945983887,3.12617492676,3.05776977539,1.8752746582,1.51068115234,1.89891052246,3.16384887695,3.04205322266,1.53392028809,1.70323181152,3.13711547852,3.21942138672,3.26580810547,
3.49563598633,3.47988891602,3.25212097168,3.14945983887,3.12617492676,3.05776977539,1.8752746582,1.51068115234,1.89891052246,3.16384887695,3.04205322266,1.53392028809,1.70323181152,3.13711547852,3.21942138672,3.26580810547,
3.49533081055,3.45344543457,3.23994445801,3.29927062988,3.1351776123,1.68128967285,1.70892333984,2.60427856445,3.10317993164,3.17283630371,3.02586364746,1.51789855957,1.82766723633,3.14587402344,3.2180480957,3.26530456543,
3.49533081055,3.45344543457,3.23994445801,3.29927062988,3.1351776123,1.68128967285,1.70892333984,2.60427856445,3.10317993164,3.17283630371,3.02586364746,1.51789855957,1.82766723633,3.14587402344,3.2180480957,3.26530456543,
3.49418640137,3.37203979492,3.26943969727,2.06109619141,1.6245880127,2.70237731934,2.50582885742,2.68125915527,3.08679199219,3.17134094238,2.64799499512,1.4873046875,2.4730682373,3.15010070801,3.20735168457,3.26605224609,
3.49418640137,3.37203979492,3.26943969727,2.06109619141,1.6245880127,2.70237731934,2.50582885742,2.68125915527,3.08679199219,3.17134094238,2.64799499512,1.4873046875,2.4730682373,3.15010070801,3.20735168457,3.26605224609,
3.49418640137,3.37203979492,3.26943969727,2.06109619141,1.6245880127,2.70237731934,2.50582885742,2.68125915527,3.08679199219,3.17134094238,2.64799499512,1.4873046875,2.4730682373,3.15010070801,3.20735168457,3.26605224609,
3.49418640137,3.37203979492,3.26943969727,2.06109619141,1.6245880127,2.70237731934,2.50582885742,2.68125915527,3.08679199219,3.17134094238,2.64799499512,1.4873046875,2.4730682373,3.15010070801,3.20735168457,3.26605224609,
3.49418640137,3.37203979492,3.26943969727,2.06109619141,1.6245880127,2.70237731934,2.50582885742,2.68125915527,3.08679199219,3.17134094238,2.64799499512,1.4873046875,2.4730682373,3.15010070801,3.20735168457,3.26605224609,
3.49418640137,3.37203979492,3.26943969727,2.06109619141,1.6245880127,2.70237731934,2.50582885742,2.68125915527,3.08679199219,3.17134094238,2.64799499512,1.4873046875,2.4730682373,3.15010070801,3.20735168457,3.26605224609,
3.49418640137,3.37203979492,3.26943969727,2.06109619141,1.6245880127,2.70237731934,2.50582885742,2.68125915527,3.08679199219,3.17134094238,2.64799499512,1.4873046875,2.4730682373,3.15010070801,3.20735168457,3.26605224609,
3.44540405273,3.39924621582,3.26536560059,1.71723937988,1.63748168945,2.83023071289,2.50791931152,2.68287658691,3.08238220215,2.984375,1.54418945312,1.92002868652,3.10652160645,3.15225219727,3.20724487305,3.26612854004,
3.44540405273,3.39924621582,3.26536560059,1.71723937988,1.63748168945,2.83023071289,2.50791931152,2.68287658691,3.08238220215,2.984375,1.54418945312,1.92002868652,3.10652160645,3.15225219727,3.20724487305,3.26612854004,
3.44540405273,3.39924621582,3.26536560059,1.71723937988,1.63748168945,2.83023071289,2.50791931152,2.68287658691,3.08238220215,2.984375,1.54418945312,1.92002868652,3.10652160645,3.15225219727,3.20724487305,3.26612854004,
3.44540405273,3.39924621582,3.26536560059,1.71723937988,1.63748168945,2.83023071289,2.50791931152,2.68287658691,3.08238220215,2.984375,1.54418945312,1.92002868652,3.10652160645,3.15225219727,3.20724487305,3.26612854004,
3.34210205078,3.4733581543,3.24244689941,1.63180541992,1.69346618652,3.01914978027,2.33522033691,1.6086730957,2.37481689453,3.18615722656,3.2177734375,3.12368774414,3.11000061035,3.15943908691,3.20739746094,3.26574707031,
3.34210205078,3.4733581543,3.24244689941,1.63180541992,1.69346618652,3.01914978027,2.33522033691,1.6086730957,2.37481689453,3.18615722656,3.2177734375,3.12368774414,3.11000061035,3.15943908691,3.20739746094,3.26574707031,
3.34210205078,3.4733581543,3.24244689941,1.63180541992,1.69346618652,3.01914978027,2.33522033691,1.6086730957,2.37481689453,3.18615722656,3.2177734375,3.12368774414,3.11000061035,3.15943908691,3.20739746094,3.26574707031,
3.34210205078,3.4733581543,3.24244689941,1.63180541992,1.69346618652,3.01914978027,2.33522033691,1.6086730957,2.37481689453,3.18615722656,3.2177734375,3.12368774414,3.11000061035,3.15943908691,3.20739746094,3.26574707031,
3.34210205078,3.4733581543,3.24244689941,1.63180541992,1.69346618652,3.01914978027,2.33522033691,1.6086730957,2.37481689453,3.18615722656,3.2177734375,3.12368774414,3.11000061035,3.15943908691,3.20739746094,3.26574707031,
3.44862365723,3.48182678223,3.2095489502,1.60125732422,1.46145629883,1.79846191406,2.50080871582,2.69581604004,3.08587646484,3.17304992676,3.21173095703,3.1203918457,3.11070251465,3.15850830078,3.20582580566,3.26606750488,
3.44862365723,3.48182678223,3.2095489502,1.60125732422,1.46145629883,1.79846191406,2.50080871582,2.69581604004,3.08587646484,3.17304992676,3.21173095703,3.1203918457,3.11070251465,3.15850830078,3.20582580566,3.26606750488,
3.44862365723,3.48182678223,3.2095489502,1.60125732422,1.46145629883,1.79846191406,2.50080871582,2.69581604004,3.08587646484,3.17304992676,3.21173095703,3.1203918457,3.11070251465,3.15850830078,3.20582580566,3.26606750488,
3.44862365723,3.48182678223,3.2095489502,1.60125732422,1.46145629883,1.79846191406,2.50080871582,2.69581604004,3.08587646484,3.17304992676,3.21173095703,3.1203918457,3.11070251465,3.15850830078,3.20582580566,3.26606750488,
3.44862365723,3.48182678223,3.2095489502,1.60125732422,1.46145629883,1.79846191406,2.50080871582,2.69581604004,3.08587646484,3.17304992676,3.21173095703,3.1203918457,3.11070251465,3.15850830078,3.20582580566,3.26606750488,
3.47239685059,3.361328125,1.63780212402,1.47528076172,1.48789978027,2.5313873291,2.5009765625,2.6763458252,3.08784484863,3.17259216309,3.2130279541,3.11976623535,3.11045837402,3.15805053711,3.1982421875,3.25514221191,
3.47239685059,3.361328125,1.63780212402,1.47528076172,1.48789978027,2.5313873291,2.5009765625,2.6763458252,3.08784484863,3.17259216309,3.2130279541,3.11976623535,3.11045837402,3.15805053711,3.1982421875,3.25514221191,
3.47239685059,3.361328125,1.63780212402,1.47528076172,1.48789978027,2.5313873291,2.5009765625,2.6763458252,3.08784484863,3.17259216309,3.2130279541,3.11976623535,3.11045837402,3.15805053711,3.1982421875,3.25514221191,
3.47239685059,3.361328125,1.63780212402,1.47528076172,1.48789978027,2.5313873291,2.5009765625,2.6763458252,3.08784484863,3.17259216309,3.2130279541,3.11976623535,3.11045837402,3.15805053711,3.1982421875,3.25514221191,
3.47239685059,3.361328125,1.63780212402,1.47528076172,1.48789978027,2.5313873291,2.5009765625,2.6763458252,3.08784484863,3.17259216309,3.2130279541,3.11976623535,3.11045837402,3.15805053711,3.1982421875,3.25514221191,
3.46957397461,3.48474121094,3.26075744629,1.51867675781,1.48115539551,2.80651855469,2.49931335449,2.67611694336,3.08720397949,3.17123413086,3.2123260498,3.11853027344,3.1102142334,3.15696716309,3.20306396484,3.25132751465,
3.46957397461,3.48474121094,3.26075744629,1.51867675781,1.48115539551,2.80651855469,2.49931335449,2.67611694336,3.08720397949,3.17123413086,3.2123260498,3.11853027344,3.1102142334,3.15696716309,3.20306396484,3.25132751465,
3.46957397461,3.48474121094,3.26075744629,1.51867675781,1.48115539551,2.80651855469,2.49931335449,2.67611694336,3.08720397949,3.17123413086,3.2123260498,3.11853027344,3.1102142334,3.15696716309,3.20306396484,3.25132751465,
3.46957397461,3.48474121094,3.26075744629,1.51867675781,1.48115539551,2.80651855469,2.49931335449,2.67611694336,3.08720397949,3.17123413086,3.2123260498,3.11853027344,3.1102142334,3.15696716309,3.20306396484,3.25132751465,
3.46957397461,3.48474121094,3.26075744629,1.51867675781,1.48115539551,2.80651855469,2.49931335449,2.67611694336,3.08720397949,3.17123413086,3.2123260498,3.11853027344,3.1102142334,3.15696716309,3.20306396484,3.25132751465,
3.48477172852,3.48518371582,3.22018432617,1.46771240234,1.57749938965,3.00637817383,2.50119018555,2.67549133301,3.08601379395,3.17028808594,3.21014404297,3.11819458008,3.11006164551,3.15536499023,3.20094299316,3.24925231934,
3.48477172852,3.48518371582,3.22018432617,1.46771240234,1.57749938965,3.00637817383,2.50119018555,2.67549133301,3.08601379395,3.17028808594,3.21014404297,3.11819458008,3.11006164551,3.15536499023,3.20094299316,3.24925231934,
3.48477172852,3.48518371582,3.22018432617,1.46771240234,1.57749938965,3.00637817383,2.50119018555,2.67549133301,3.08601379395,3.17028808594,3.21014404297,3.11819458008,3.11006164551,3.15536499023,3.20094299316,3.24925231934,
3.48477172852,3.48518371582,3.22018432617,1.46771240234,1.57749938965,3.00637817383,2.50119018555,2.67549133301,3.08601379395,3.17028808594,3.21014404297,3.11819458008,3.11006164551,3.15536499023,3.20094299316,3.24925231934,
3.48477172852,3.48518371582,3.22018432617,1.46771240234,1.57749938965,3.00637817383,2.50119018555,2.67549133301,3.08601379395,3.17028808594,3.21014404297,3.11819458008,3.11006164551,3.15536499023,3.20094299316,3.24925231934,
3.46557617188,3.36068725586,1.48016357422,2.19473266602,3.15705871582,3.04507446289,2.50028991699,2.67607116699,3.08166503906,3.16957092285,3.2100982666,3.11750793457,3.10466003418,3.15368652344,3.19958496094,3.2407989502,
3.46557617188,3.36068725586,1.48016357422,2.19473266602,3.15705871582,3.04507446289,2.50028991699,2.67607116699,3.08166503906,3.16957092285,3.2100982666,3.11750793457,3.10466003418,3.15368652344,3.19958496094,3.2407989502,
3.46557617188,3.36068725586,1.48016357422,2.19473266602,3.15705871582,3.04507446289,2.50028991699,2.67607116699,3.08166503906,3.16957092285,3.2100982666,3.11750793457,3.10466003418,3.15368652344,3.19958496094,3.2407989502,
3.46557617188,3.36068725586,1.48016357422,2.19473266602,3.15705871582,3.04507446289,2.50028991699,2.67607116699,3.08166503906,3.16957092285,3.2100982666,3.11750793457,3.10466003418,3.15368652344,3.19958496094,3.2407989502,
3.4158782959,3.47248840332,3.26918029785,3.27284240723,3.15298461914,3.03736877441,2.49398803711,2.669921875,3.08151245117,3.1686706543,3.20635986328,3.11210632324,3.10517883301,3.15232849121,3.19299316406,3.24145507812,
3.4158782959,3.47248840332,3.26918029785,3.27284240723,3.15298461914,3.03736877441,2.49398803711,2.669921875,3.08151245117,3.1686706543,3.20635986328,3.11210632324,3.10517883301,3.15232849121,3.19299316406,3.24145507812,
3.4158782959,3.47248840332,3.26918029785,3.27284240723,3.15298461914,3.03736877441,2.49398803711,2.669921875,3.08151245117,3.1686706543,3.20635986328,3.11210632324,3.10517883301,3.15232849121,3.19299316406,3.24145507812,
3.4158782959,3.47248840332,3.26918029785,3.27284240723,3.15298461914,3.03736877441,2.49398803711,2.669921875,3.08151245117,3.1686706543,3.20635986328,3.11210632324,3.10517883301,3.15232849121,3.19299316406,3.24145507812,
3.4158782959,3.47248840332,3.26918029785,3.27284240723,3.15298461914,3.03736877441,2.49398803711,2.669921875,3.08151245117,3.1686706543,3.20635986328,3.11210632324,3.10517883301,3.15232849121,3.19299316406,3.24145507812,
3.47157287598,3.47123718262,3.26928710938,3.27337646484,3.15501403809,3.03700256348,2.49313354492,2.67222595215,3.08154296875,3.17007446289,3.20869445801,3.1148223877,3.1044921875,3.15231323242,3.19862365723,3.2395324707,
3.47157287598,3.47123718262,3.26928710938,3.27337646484,3.15501403809,3.03700256348,2.49313354492,2.67222595215,3.08154296875,3.17007446289,3.20869445801,3.1148223877,3.1044921875,3.15231323242,3.19862365723,3.2395324707,
3.47157287598,3.47123718262,3.26928710938,3.27337646484,3.15501403809,3.03700256348,2.49313354492,2.67222595215,3.08154296875,3.17007446289,3.20869445801,3.1148223877,3.1044921875,3.15231323242,3.19862365723,3.2395324707,
3.47157287598,3.47123718262,3.26928710938,3.27337646484,3.15501403809,3.03700256348,2.49313354492,2.67222595215,3.08154296875,3.17007446289,3.20869445801,3.1148223877,3.1044921875,3.15231323242,3.19862365723,3.2395324707,
